Names,isMale,isFemale
ΓΙΛΝΤΟΥΖ,0,1
ΓΙΝΝΟΥΛΑ,0,1
ΓΙΟΒΑΝΝΑ,0,1
ΓΙΟΚΟ,0,1
ΓΙΟΛΑΝΔΑ,0,1
ΓΙΟΛΑΝΤΑ,0,1
ΓΙΟΛΑΝΤΑ-ΜΠΑΡΜΠΑΡΑ,0,1
ΓΙΟΝΙΝΤΑ,0,1
ΓΙΟΝΚΑ,0,1
ΓΙΟΡΓΕΤΑ,0,1
ΓΙΟΡΙΝΤΑ,0,1
ΓΙΟΡΝΤΑΝΑ,0,1
ΓΙΟΡΝΤΑΝΚΑ,0,1
ΓΙΟΥΛΙΑ,0,1
ΓΙΟΥΛΙΑΝΑ,0,1
ΓΙΟΥΝΟΝΝΑ,0,1
ΓΙΟΥΤΖΕΝΣΑ,0,1
ΓΙΡΙΝΑ,0,1
ΓΙΩΡΓΑ,0,1
ΓΙΩΡΓΕΤΑ,0,1
ΓΙΩΡΓΙΑ,0,1
ΓΚΑΓΙΑΝΕ,0,1
ΓΚΑΓΙΑΝΕΔΗΜΗΤΡΑ,0,1
ΓΚΑΖΙΜΕ,0,1
ΓΚΑΙΑΝΕ,0,1
ΓΚΑΛΙΑ,0,1
ΓΚΑΛΙΝ,0,1
ΓΚΑΛΙΝΑ,0,1
ΓΚΑΛΥΝΑ,0,1
ΓΚΑΜΠΡΙΕΛΑ,0,1
ΓΚΒΑΙΝΤΑ,0,1
ΓΚΕΑΝΝΑ,0,1
ΓΚΕΖΙΜ,0,1
ΓΚΕΛΑ,0,1
ΓΚΕΝΡΙΕΤΤΑ,0,1
ΓΚΕΝΣΙΛΑ-ΚΑΤΕΡΙΝΑ,0,1
ΓΚΕΝΤΙΑΝ,0,1
ΓΚΕΝΤΙΑΝΑ,0,1
ΓΚΕΟΡΓΗ,0,1
ΓΚΕΡΓΚΑΝΑ,0,1
ΓΚΕΡΛΙΝΤ,0,1
ΓΚΕΡΛΙΝΤΕ,0,1
ΓΚΕΡΣΑ,0,1
ΓΚΕΡΤ,0,1
ΓΚΕΡΤΑ,0,1
ΓΚΕΡΤΡΟΥΝΤ,0,1
ΓΚΙΖΕΛΑ,0,1
ΓΚΙΝΗΣ,0,1
ΓΚΙΟΛΣΕΡ,0,1
ΓΚΙΟΝΑ,0,1
ΓΚΙΟΥΖΕΛ,0,1
ΓΚΙΟΥΛΑΗ,0,1
ΓΚΙΟΥΛΑΙ,0,1
ΓΚΙΟΥΛΕΖΑ,0,1
ΓΚΙΟΥΛΕΡ,0,1
ΓΚΙΟΥΛΙΖΑΡ,0,1
ΓΚΙΟΥΛΛΙΟΥ,0,1
ΓΚΙΟΥΛΜΠΕΡ,0,1
ΓΚΙΟΥΛΝΑΡΑ,0,1
ΓΚΙΟΥΛΝΑΣ,0,1
ΓΚΙΟΥΛΣΕΜ,0,1
ΓΚΙΟΥΛΣΕΡ,0,1
ΓΚΙΟΥΛΣΟΥΜ,0,1
ΓΚΙΟΥΛΤΕΝ,0,1
ΓΚΙΟΥΛΤΖΕΝ,0,1
ΓΚΙΟΥΛΤΣΕΝ,0,1
ΓΚΙΟΥΛΦΕΡ,0,1
ΓΚΙΟΥΝΑΗ,0,1
ΓΚΙΣΑ,0,1
ΓΚΟΑΡ,0,1
ΓΚΟΛΦΩ,0,1
ΓΚΟΛΦΩ-ΕΛΕΝΗ,0,1
ΓΚΟΝΤΖΑ,0,1
ΓΚΟΥΛΜΠΑΧΑΡ,0,1
ΓΚΟΥΛΝΑΖΗ,0,1
ΓΚΟΥΛΝΑΡΑ,0,1
ΓΚΟΥΛΣΑΡΑ,0,1
ΓΚΟΥΛΣΕΡΕΝ,0,1
ΓΚΟΥΝΤΡΟΥ,0,1
ΓΚΟΥΤΣΑ,0,1
ΓΚΟΦΙΛΕ,0,1
ΓΚΡΕΙΣΣΟΦΙΑ,0,1
ΓΚΡΕΤΑ,0,1
ΓΚΡΕΤΤΑ,0,1
ΓΚΡΙΣΕΛΝΤΑ,0,1
ΓΛΙΛΣΟΥΜ,0,1
ΓΛΥΚΕΡΙΑ,0,1
ΓΛΥΚΕΡΙΑΕΥΑΓΓΕΛΙΑ,0,1
ΓΛΥΚΕΡΙΑΧΡΙΣΤΙΝΑ,0,1
ΓΝΩΣΤΟΘΕΑ,0,1
ΓΡΑΜΜΑΤΑ,0,1
ΓΡΑΜΜΑΤΗ,0,1
ΓΡΑΜΜΑΤΙΑ,0,1
ΓΡΑΜΜΑΤΙΚΗ,0,1
ΓΡΑΜΜΑΤΙΚΟΥΛΑ,0,1
ΓΡΑΜΜΑΤΙΝΑ,0,1
ΓΡΑΜΜΑΤΙΩ,0,1
ΓΡΑΜΜΑΤΟΥΛΑ,0,1
ΓΡΑΜΜΑΤΩ,0,1
ΓΡΑΜΜΕΝΗ,0,1
ΓΡΗΓΟΡΙΑ,0,1
ΓΡΗΓΟΡΙΟΣ,0,1
ΓΡΗΓΡΙΑ,0,1
ΓΥΡΑΚΩ,0,1
ΔΑΓΜΑΡΑ,0,1
ΔΑΔΑ,0,1
ΔΑΛΙ,0,1
ΔΑΜΑΣΚΗΝΟΥΛΑ,0,1
ΔΑΜΑΣΚΩ,0,1
ΔΑΜΙΑΝΗ,0,1
ΔΑΝΑΗ,0,1
ΔΑΝΑΗΝΙΚΟΛΕΤΤΑ,0,1
ΔΑΝΑΗ-ΕΛΕΝΗ,0,1
ΔΑΝΑΗ-ΜΑΡΙΑ,0,1
ΔΑΝΑΗ-ΠΑΡΑΣΚΕΥΗ,0,1
ΔΑΝΑΗ-ΣΤΕΛΛΑ,0,1
ΔΑΝΑΗ-ΣΤΕΡΓΙΑΝΗ,0,1
ΔΑΝΗ,0,1
ΔΑΝΙΕΛΑ,0,1
ΔΑΝΙΕΛΛΑ,0,1
ΔΑΝΙΗΛ,0,1
ΔΑΝΙΛΔΑ,0,1
ΔΑΝΟΥΛΑ,0,1
ΔΑΣΩΝΑ,0,1
ΔΑΥΙΔΑ,0,1
ΔΑΦΝΗ,0,1
ΔΑΦΝΗ-ΔΕΣΠΟΙΝΑ,0,1
ΔΑΦΝΗ-ΕΥΑΓΓΕΛΙΑ,0,1
ΔΑΦΝΟΥ,0,1
ΔΑΦΝΟΥΛΑ,0,1
ΔΑΦΝΩ,0,1
ΔΕΒΟΡΑ,0,1
ΔΕΝΑΔΑ,0,1
ΔΕΟΔΩΡΑ,0,1
ΔΕΣΠΟΙ,0,1
ΔΕΣΠΟΙΜΑ,0,1
ΔΕΣΠΟΙΝΑ,0,1
ΔΕΣΠΟΙΝΑΜΑΡΙΑ,0,1
ΔΕΣΠΟΙΝΑΕΛΕΝΗ,0,1
ΔΕΣΠΟΙΝΑΕΛΕΥΘΕΡΙΑ,0,1
ΔΕΣΠΟΙΝΑΙΩΑΝΝΑ,0,1
ΔΕΣΠΟΙΝΑΚΑΙΤΗ,0,1
ΔΕΣΠΟΙΝΑΜΥΡΣΙΝΗ,0,1
ΔΕΣΠΟΙΝΑ-ΑΜΑΛΙΑ,0,1
ΔΕΣΠΟΙΝΑ-ΑΝΑΣΤΑΣΙΑ,0,1
ΔΕΣΠΟΙΝΑ-ΕΙΡΗΝΗ,0,1
ΔΕΣΠΟΙΝΑ-ΕΛΕΥΘΕΡΙΑ,0,1
ΔΕΣΠΟΙΝΑ-ΕΛΙΖΑΜΠΕΘ,0,1
ΔΕΣΠΟΙΝΑ-ΤΑΜΑΡΑ,0,1
ΔΕΣΠΟΝΑ,0,1
ΔΕΣΠΟΥΝΑ,0,1
ΔΕΣΠΩ,0,1
ΔΗΜΗΤΡΑ,0,1
ΔΗΜΗΤΡΑΑΛΙΚΗ,0,1
ΔΗΜΗΤΡΑΑΝΑΣΤΑΣΙΑ,0,1
ΔΗΜΗΤΡΑΕΥΔΟΞΙΑ,0,1
ΔΗΜΗΤΡΑΜΑΡΙΑ,0,1
ΔΗΜΗΤΡΑΜΑΡΙΑΝΘΗ,0,1
ΔΗΜΗΤΡΑ-ΑΘΗΝΑ,0,1
ΔΗΜΗΤΡΑ-ΒΙΚΤΩΡΙΑ,0,1
ΔΗΜΗΤΡΑ-ΕΙΡΗΝΗ,0,1
ΔΗΜΗΤΡΑ-ΜΑΡΙΑ,0,1
ΔΗΜΗΤΡΑ-ΝΑ,0,1
ΔΗΜΗΤΡΑ-ΠΕΡΣΕΦΩΝΗ,0,1
ΔΗΜΗΤΡΑ-ΧΡΙΣΤΙΝΑ,0,1
ΔΗΜΗΤΡΗΣ,0,1
ΔΗΜΗΤΡΙΑ,0,1
ΔΗΜΗΤΡΙΝΚΑ,0,1
ΔΗΜΗΤΡΙΟΣ,0,1
ΔΗΜΗΤΡΟΥΛ,0,1
ΔΗΜΗΤΡΟΥΛΑ,0,1
ΔΗΜΟΚΛΕΙΑ,0,1
ΔΗΜΟΚΡΑΤΙΑ,0,1
ΔΗΜΟΚΡΙΤΟΥΛΑ,0,1
ΔΗΜΟΣΘΕΝΙΑ,0,1
ΔΗΜΟΥΛΑ,0,1
ΔΙΑΒΟΡΑ,0,1
ΔΙΑΛΕΚΤΗ,0,1
ΔΙΑΛΕΧΤΗ,0,1
ΔΙΑΜΑΝΤΑ,0,1
ΔΙΑΜΑΝΤΕΝ,0,1
ΔΙΑΜΑΝΤΕΝΙΑ,0,1
ΔΙΑΜΑΝΤΗ,0,1
ΔΙΑΜΑΝΤΙΑ,0,1
ΔΙΑΜΑΝΤΟΥΛΑ,0,1
ΔΙΑΜΑΝΤΩ,0,1
ΔΙΑΜΑΝΤΩΠΕΤΡΟΥΛΑ,0,1
ΔΙΑΝΑ,0,1
ΔΙΑΝΕΙΡΑ,0,1
ΔΙΑΝΥΡΑ,0,1
ΔΙΑΣΕΜΗ,0,1
ΔΙΑΤΡΙΚΗ,0,1
ΔΙΑΦΕΝΤΟΥΛΑ,0,1
ΔΙΚΑΙΑ,0,1
ΔΙΚΡΑΝΟΥΧΗ,0,1
ΔΙΜΙΤΡΙΝΚΑ,0,1
ΔΙΝΩΡΑ,0,1
ΔΙΟΝΥΣΙΑ,0,1
ΔΙΟΝΥΣΟΥΛΑ,0,1
ΔΟΛΟΡΕΖΑ,0,1
ΔΟΜΙΝΑ,0,1
ΔΟΜΙΝΙΚΗ,0,1
ΔΟΜΝΑ,0,1
ΔΟΜΝΙΚΗ,0,1
ΔΟΜΝΙΚΗ-ΜΑΡΙΑ,0,1
ΔΟΜΝΙΤΣΑ,0,1
ΔΟΝΑΡΑ,0,1
ΔΟΞΑ,0,1
ΔΟΞΗ,0,1
ΔΟΡΑΤΑ,0,1
ΔΟΡΟΘΕΑ,0,1
ΔΟΥΑΛΕΤΑ,0,1
ΔΟΥΚΑΙ,0,1
ΔΟΥΚΑΙΝΗ,0,1
ΔΟΥΚΕΝΗ,0,1
ΔΟΥΚΕΝΙΩ,0,1
ΔΟΥΚΙΣΣΑ,0,1
ΔΟΥΡΑΤΑ,0,1
ΔΟΧΤΙΝΙΩ,0,1
ΔΡΟΣΙΑ,0,1
ΔΡΟΣΙΛΗ,0,1
ΔΡΟΣΙΝΗ,0,1
ΔΡΟΣΟΠΟΥΛΑ,0,1
ΔΡΟΣΟΥΛΑ,0,1
ΔΡΣΠΟΙΝΑ,0,1
ΔΣΣΠΟΙΝΑ,0,1
ΔΩΡΑ,0,1
ΔΩΡΟΘΕΑ,0,1
ΔΩΡΟΘΕΑΑΘΗΝΑ,0,1
ΔΩΡΟΘΕΑΜΑΡΙΑ,0,1
ΔΩΡΟΘΕΑ-ΕΛΚΕ,0,1
ΔΩΡΟΠΗ,0,1
ΕΑΥΓΓΕΛΙΑ,0,1
ΕΒΑ,0,1
ΕΒΕΛΙΑΜΑΡΓΑΡΙΤΑ,0,1
ΕΒΕΛΙΝ,0,1
ΕΒΕΛΙΝΑ,0,1
ΕΒΕΛΙΝΕ,0,1
ΕΒΕΛΥΝ,0,1
ΕΒΕΛΥΝΑ,0,1
ΕΒΙΛΟΝΑ,0,1
ΕΒΙΤΑ,0,1
ΕΒΡΗΚΑ,0,1
ΕΓΓΕΛΛΟΥΣΕ,0,1
ΕΓΙΣΑΜΠΕΤ,0,1
ΕΓΚΛΑΝΤΙΝΑ,0,1
ΕΓΛΑΝΤΙΝΑ,0,1
ΕΔΙΤΑ,0,1
ΕΔΤΖΟΛΑ,0,1
ΕΔΥΤΑ-ΜΑΛΓΟΡΖΑΤ,0,1
ΕΕΥΘΥΜΙΑ,0,1
ΕΖΕΛΝΤΑ,0,1
ΕΖΜΕΡΑΛΝΤΑ,0,1
ΕΙΛΙΚΡΙΝΕΙΑ,0,1
ΕΙΡΗΝΑ,0,1
ΕΙΡΗΝΗ,0,1
ΕΙΡΗΝΗΓΕΩΡΓΙΑΑΝΝΑ,0,1
ΕΙΡΗΝΗ-ΠΕΤΡΟΥΛΑ,0,1
ΕΙΡΗΝΗΑΓΛΑΙΑ,0,1
ΕΙΡΗΝΗΑΝΑΣΤΑΣΙΑ,0,1
ΕΙΡΗΝΗΑΝΝΑ,0,1
ΕΙΡΗΝΗΗΡΑ,0,1
ΕΙΡΗΝΗΘΕΟΔΩΡΑ,0,1
ΕΙΡΗΝΗΡΟΔΟΠΗ,0,1
ΕΙΡΗΝΗΣΩΤΗΡΙΑ,0,1
ΕΙΡΗΝΗΧΑΙΔΩ,0,1
ΕΙΡΗΝΗΧΡΥΣΟΒΑΛΑΝΤΗ,0,1
ΕΙΡΗΝΗΧΡΥΣΟΒΑΛΑΝΤΟΥ,0,1
ΕΙΡΗΝΗ-ΑΘΑΝΑΣΙΑ,0,1
ΕΙΡΗΝΗ-ΑΙΚΑΤΕΡΙΝΗ,0,1
ΕΙΡΗΝΗ-ΑΝΝΑ,0,1
ΕΙΡΗΝΗ-ΒΑΛΑΣΙΑ,0,1
ΕΙΡΗΝΗ-ΓΡΗΓΟΡΙΑ,0,1
ΕΙΡΗΝΗ-ΕΛΕΝΗ,0,1
ΕΙΡΗΝΗ-ΕΛΙΣΣΑΒΕΤ,0,1
ΕΙΡΗΝΗ-ΕΥΑΓΓΕΛΙΑ,0,1
ΕΙΡΗΝΗ-ΜΑΡΙΑ,0,1
ΕΙΡΗΝΗ-ΝΕΚΤΑΡΙΑ,0,1
ΕΙΡΗΝΗ-ΝΙΚΟΛΕΤΤΑ,0,1
ΕΙΡΗΝΗ-ΟΛΓΑ,0,1
ΕΙΡΗΝΗ-ΡΑΦΑΕΛΑ,0,1
ΕΙΡΗΝΗ-ΣΗΒΑ,0,1
ΕΙΡΗΝΗ-ΣΤΕΛΛΑ,0,1
ΕΙΡΗΝΗ-ΧΡΥ,0,1
ΕΙΡΗΝΗ-ΧΡΥΣΟΒΑΛΑΝΤΗ,0,1
ΕΙΡΗΝΗ-ΧΡΥΣΟΒΑΛΑΝΤΟΥ,0,1
ΕΙΡΗΝΗ-ΧΡΥΣΟΒΑΛΑΝΤΩ,0,1
ΕΙΡΗΝΟΥΛΑ,0,1
ΕΙΣΟΔΙΑ,0,1
ΕΚΑ,0,1
ΕΚΑΒΗ,0,1
ΕΚΑΤΕΡΙΝΑ-ΛΟΡΕΛΕΙ,0,1
ΕΚΑΤΗ,0,1
ΕΚΡΙ,0,1
ΕΛ,0,1
ΕΛΑ,0,1
ΕΛΑΙΑ,0,1
ΕΛΑΙΝΤΑ,0,1
ΕΛΒΙΡΑ,0,1
ΕΛΒΙΡΑΜΑΡΙΑ,0,1
ΕΛΒΙΡΑ-ΑΔΕΛΛΑ,0,1
ΕΛΕΑΝΑ,0,1
ΕΛΕΑΝΝΑ,0,1
ΕΛΕΚΤΡΑ,0,1
ΕΛΕΜΗ,0,1
ΕΛΕΝ,0,1
ΕΛΕΝΑ,0,1
ΕΛΕΝΑΥΟΡΔΑΝΟΒΑ,0,1
ΕΛΕΝΗ,0,1
ΕΛΕΝΗΣΙΛΟΥΑΝΗ,0,1
ΕΛΕΝΗΘΕΟΠΙΣΤΗ,0,1
ΕΛΕΝΗΚΥΡΙΑΚΗ,0,1
ΕΛΕΝΗΜΑΡΙΑ,0,1
ΕΛΕΝΗΜΑΡΙΑΜ,0,1
ΕΛΕΝΗΜΕΡΟΠΗ,0,1
ΕΛΕΝΗΜΠΑΣΙΜΑ,0,1
ΕΛΕΝΗΝΙΚΗ,0,1
ΕΛΕΝΗΠΑΡΑΣΚΕΥΗ,0,1
ΕΛΕΝΗΣΟΦΙΑ,0,1
ΕΛΕΝΗΣΤΥΛΙΑΝΗ,0,1
ΕΛΕΝΗΤΡΙΑΝΤΑΦΥΛΛΙΑ,0,1
ΕΛΕΝΗ-ΑΝΝΑ,0,1
ΕΛΕΝΗ-ΑΝΤΩΝΙΑ,0,1
ΕΛΕΝΗ-ΑΣΠΑΣΙΑ,0,1
ΕΛΕΝΗ-ΒΑΣΙΛΙΚΗ,0,1
ΕΛΕΝΗ-ΔΑΝΑΗ,0,1
ΕΛΕΝΗ-ΔΕΣΠΟΙ,0,1
ΕΛΕΝΗ-ΔΗΜΗΤΡΑ,0,1
ΕΛΕΝΗ-ΕΙΡΗΝΗ,0,1
ΕΛΕΝΗ-ΕΥΓΕΝΙΑ,0,1
ΕΛΕΝΗ-ΗΛΕΚΤΡΑ,0,1
ΕΛΕΝΗ-ΙΩΑΝΝΑ,0,1
ΕΛΕΝΗ-ΜΑΓΔΑΛ,0,1
ΕΛΕΝΗ-ΜΑΡΙΑ,0,1
ΕΛΕΝΗ-ΣΟΦΙΑ,0,1
ΕΛΕΝΗ-ΣΤΥΛΙΑΝΗ,0,1
ΕΛΕΝΗ-ΦΑΝΗ-ΜΑΡΙΑ,0,1
ΕΛΕΝΗ-ΦΩΤΕΙΝΗ,0,1
ΕΛΕΝΗ-ΧΑΡΑΛΑΜΠΙΑ,0,1
ΕΛΕΝΗ-ΧΡΙΣΤΙΝΑ,0,1
ΕΛΕΝΙ,0,1
ΕΛΕΝΙΔΑ,0,1
ΕΛΕΝΙΤΣΑ,0,1
ΕΛΕΝΚΑ,0,1
ΕΛΕΟΝΑ,0,1
ΕΛΕΟΝΟΡΑ,0,1
ΕΛΕΟΝΩΡΑ,0,1
ΕΛΕΟΝΩΡΑΛΥΔΙΑ,0,1
ΕΛΕΟΝΩΡΑ-ΜΑΡΙΑ,0,1
ΕΛΕΟΥΣΑ,0,1
ΕΛΕΣΑΒΕΤ,0,1
ΕΛΕΤΤΡΑ,0,1
ΕΛΕΥΘΕΡΙ,0,1
ΕΛΕΥΘΕΡΙΑ,0,1
ΕΛΕΥΘΕΡΙΑΕΥΑΓΓ,0,1
ΕΛΕΥΘΕΡΙΑΝΕΚΤΑΡΙΑ,0,1
ΕΛΕΥΘΕΡΙΑΠΑΝΑΓΙΩΤΑ,0,1
ΕΛΕΥΘΕΡΙΑ-ΔΗΜΗΤΡΑ,0,1
ΕΛΕΥΘΕΡΙΑ-ΕΥΑΓΓΕΛΙΑ,0,1
ΕΛΕΥΘΕΡΙΑ-ΜΑΡΙΑ,0,1
ΕΛΕΥΘΕΡΙΑ-ΝΑΥΣΙΚΑ,0,1
ΕΛΕΥΘΕΡΙΟΣ,0,1
ΕΛΕΥΘΕΡΙΟΥ,0,1
ΕΛΕΩΝΟΡΑ,0,1
ΕΛΖΑ,0,1
ΕΛΖΒΙΕΤΑ,0,1
ΕΛΗΦ,0,1
ΕΛΙΑ,0,1
ΕΛΙΑΝΑ,0,1
ΕΛΙΑΝΕΕΛΙΣΑΜΠΕΤΜΑΡΙ,0,1
ΕΛΙΒΕΡΤΑ,0,1
ΕΛΙΖΑ,0,1
ΕΛΙΖΑΒΕΤΑ,0,1
ΕΛΙΖΑΜΠΕΘ-ΑΝΝΑ,0,1
ΕΛΙΖΑΜΠΕΘ-ΜΑΡΙΛΥΝ,0,1
ΕΛΙΖΑΜΠΕΤΑ,0,1
ΕΛΙΖΕΤΑ,0,1
ΕΛΙΝΑ,0,1
ΕΛΙΝΑΜΑΡΙΑ,0,1
ΕΛΙΝΤΑ,0,1
ΕΛΙΟΝΑ,0,1
ΕΛΙΣΑΒΒΕΤ,0,1
ΕΛΙΣΑΒΕΤ,0,1
ΕΛΙΣΑΒΕΤΙΩΑΝΝΑ,0,1
ΕΛΙΣΑΒΕΤΧΑΡΙΣ,0,1
ΕΛΙΣΑΒΕΤ-ΕΛΕΝΗ,0,1
ΕΛΙΣΑΒΕΤ-ΜΑΚΡΙΝΑ,0,1
ΕΛΙΣΑΒΕΤ-ΣΟΦΙΑ,0,1
ΕΛΙΣΑΒΕΤΑ,0,1
ΕΛΙΣΑΜΠΕΘ,0,1
ΕΛΙΣΟ,0,1
ΕΛΙΣΣΑΒΕ,0,1
ΕΛΙΣΣΑΒΕΤ,0,1
ΕΛΙΣΣΑΒΕΤΑΘΗΝΑ,0,1
ΕΛΙΣΣΑΒΕΤ-ΑΙΚΑΤΕΡΙ,0,1
ΕΛΙΣΣΑΒΕΤ-ΡΑΦΑΗΛΙΝΑ,0,1
ΕΛΙΣΣΩ,0,1
ΕΛΙΣΩ,0,1
ΕΛΙΤΣΑ,0,1
ΕΛΙΦ,0,1
ΕΛΚΑ-ΛΕ,0,1
ΕΛΛΑ,0,1
ΕΛΛΑΔΑ,0,1
ΕΛΛΑΣ,0,1
ΕΛΛΑΣ-ΙΟΡΔΑΝΙΤΣΑ,0,1
ΕΛΛΕΑΝΝΑ,0,1
ΕΛΛΕΝ,0,1
ΕΛΛΗ,0,1
ΕΛΛΗ-ΕΛΕ,0,1
ΕΛΛΗ-ΚΩΝΣΤΑΝΤΙΝΑ,0,1
ΕΛΛΗ-ΜΑΙΡΗ,0,1
ΕΛΛΗΝΙΔΑ,0,1
ΕΛΛΙΣΑΒΕΤ,0,1
ΕΛΛΙΣΣΑΒΕΤ,0,1
ΕΛΜΑΣ,0,1
ΕΛΜΙΡΑ,0,1
ΕΛΜΙΡΕ,0,1
ΕΛΝΤΑ,0,1
ΕΛΟΝΑ,0,1
ΕΛΠΙΔΑ,0,1
ΕΛΠΙΔΑΑΘΑΝΑΣΙΑ,0,1
ΕΛΠΙΔΑΜΑΡΙΑ,0,1
ΕΛΠΙΔΩΡΑ,0,1
ΕΛΠΙΝΙΚΗ,0,1
ΕΛΠΙΣ,0,1
ΕΛΣΑ,0,1
ΕΛΣΑΒΕΤ,0,1
ΕΛΣΗ,0,1
ΕΛΦΙΝΤΕ,0,1
ΕΛΦΡΙΝΤΕ,0,1
ΕΜΑ,0,1
ΕΜΕΛΝΤΑ,0,1
ΕΜΕΤΗ,0,1
ΕΜΙΛΙΑ,0,1
ΕΜΙΝΑ,0,1
ΕΜΙΝΕ,0,1
ΕΜΙΡΙΑΝΑ,0,1
ΕΜΜΑ,0,1
ΕΜΜΑΝΟΥΕΛΑ,0,1
ΕΜΜΑΝΟΥΕΛΑ-ΔΑΛΙΔΑ,0,1
ΕΜΜΑΝΟΥΗΛ,0,1
ΕΜΜΑΝΟΥΗΛΙ,0,1
ΕΜΜΑΝΟΥΗΛΙΑ,0,1
ΕΜΜΕΛΙΑ,0,1
ΕΜΜΜΑΝΟΥΗΛΙΑ,0,1
ΕΜΜΟΡΦΙΛΗ,0,1
ΕΜΝΟΣΤΙΑ,0,1
ΕΜΟΡΦΙΑ,0,1
ΕΜΟΡΦΙΛΗ,0,1
ΕΜΟΡΦΟΥΛΑ,0,1
ΕΜΟΡΦΥΛΗ,0,1
ΕΜΠΡΟΥ,0,1
ΕΜΡΟΥ,0,1
ΕΝΒΕΡΙΕ,0,1
ΕΝΓΚΕΛΟΥΣΕ,0,1
ΕΝΕ,0,1
ΕΝΕΓΙΑΝΤΑ,0,1
ΕΝΕΛΗ,0,1
ΕΝΕΝΗ,0,1
ΕΝΖΑ,0,1
ΕΝΖΕΛΙΝΑ,0,1
ΕΝΙ,0,1
ΕΝΙΝΤΑ,0,1
ΕΝΚ,0,1
ΕΝΚΕΛΕΙΝΤΑ,0,1
ΕΝΚΕΛΕΝΤΑ,0,1
ΕΝΚΕΛΕΤΑ,0,1
ΕΝΚΕΛΝΤΑ,0,1
ΕΝΝΑΝΟΥΕΛΑ,0,1
ΕΝΡΙΚΕΤΑ,0,1
ΕΝΣΟΥΙΝΤΑ,0,1
ΕΝΤΑ,0,1
ΕΝΤΕΛΑ,0,1
ΕΝΤΖΗ,0,1
ΕΝΤΖΙ,0,1
ΕΝΤΗΓΕ,0,1
ΕΝΤΙΕ,0,1
ΕΝΤΙΤΑ,0,1
ΕΝΤΛΙΡΑ,0,1
ΕΝΤΜΙΡΑ,0,1
ΕΞΑΚΟΥΣΤΗ,0,1
ΕΞΕΝΙΑ,0,1
ΕΠΙΣΑΒΕΤ,0,1
ΕΠΙΣΤΙΜΗ,0,1
ΕΠΛΙΔΑ,0,1
ΕΡΑ,0,1
ΕΡΑΣΜΙΑ,0,1
ΕΡΑΣΜΙΑ-ΜΑΡΙΑ,0,1
ΕΡΑΣΤΗ,0,1
ΕΡΑΤΩ,0,1
ΕΡΒΙΝΑ,0,1
ΕΡΓΙΟΥΛ,0,1
ΕΡΓΚΕΣΤΑ,0,1
ΕΡΕΦΙΛΗ,0,1
ΕΡΗΝΗ,0,1
ΕΡΙΕΤΑ,0,1
ΕΡΙΕΤΤΑ,0,1
ΕΡΙΚΑ,0,1
ΕΡΙΚΑΕΛΙΣΑΒΕΤ,0,1
ΕΡΙΚΑ-ΕΛΕΝΗ,0,1
ΕΡΙΚΑΙΤΗ,0,1
ΕΡΙΚΕΤΑ,0,1
ΕΡΙΚΕΤΗ,0,1
ΕΡΙΚΕΤΤΑ,0,1
ΕΡΙΚΚΑ,0,1
ΕΡΙΝΑ,0,1
ΕΡΙΝΤΑ,0,1
ΕΡΙΟΛΑ,0,1
ΕΡΙΟΝΑ,0,1
ΕΡΙΣΑ,0,1
ΕΡΙΣΕΛΝΤΑ,0,1
ΕΡΙΣΣΩ,0,1
ΕΡΙΣΤΙΝΑ,0,1
ΕΡΙΦΙΛΗ,0,1
ΕΡΙΦΥΛΗ,0,1
ΕΡΙΦΥΛΛΗ,0,1
ΕΡΛΑΝΤΑ,0,1
ΕΡΛΙΝΤΑ,0,1
ΕΡΜΑΛ,0,1
ΕΡΜΙΝΑ,0,1
ΕΡΜΙΟΝΗ,0,1
ΕΡΜΙΡΑ,0,1
ΕΡΜΙΩΝΗ,0,1
ΕΡΜΟΦΙΛΗ,0,1
ΕΡΝΙΔΑ,0,1
ΕΡΝΙΝΤΑ,0,1
ΕΡΡΙΚΑΒΑΣΙΛΙΚΗ,0,1
ΕΡΡΙΚΕΤΗ,0,1
ΕΡΣΑ,0,1
ΕΡΣΑΙΑ,0,1
ΕΡΤΙΟΛΑ,0,1
ΕΡΥΦΙΛΗ,0,1
ΕΡΩΦΙΛΗ,0,1
ΕΣΘΗΡ,0,1
ΕΣΜΑ,0,1
ΕΣΜΕΡΑΛΔΑ,0,1
ΕΣΜΕΡΑΛΝΤΑ,0,1
ΕΣΤΕΛΑ,0,1
ΕΣΤΕΡ,0,1
ΕΤΕΡ,0,1
ΕΤΕΡΗ,0,1
ΕΤΛΕΒΑ,0,1
ΕΤΣΕΡΙ,0,1
ΕΥΑ,0,1
ΕΥΑ-ΕΥΛΑΛΙΑ,0,1
ΕΥΑ-ΧΡΙΣΤΙΝΑ,0,1
ΕΥΑΓΓ,0,1
ΕΥΑΓΓΕ,0,1
ΕΥΑΓΓΕΚΙΑ,0,1
ΕΥΑΓΓΕΛΗ,0,1
ΕΥΑΓΓΕΛΙ,0,1
ΕΥΑΓΓΕΛΙΑ,0,1
ΕΥΑΓΓΕΛΙΑΑΝΤΩΝΙΑ,0,1
ΕΥΑΓΓΕΛΙΑΕΛΠΙΝΙΚΗ,0,1
ΕΥΑΓΓΕΛΙΑΜΑΡΙΑ,0,1
