,index,Names,isMale
4176,7798,ΜΑΥΡΙΔΟΥ,0
4177,7799,ΜΑΥΡΙΔΟΥΛΑ,0
4178,2591,ΜΑΥΡΟΔΗΣ,1
4179,2592,ΜΑΥΡΟΕΙΔΗΣ,1
4180,2593,ΜΑΥΡΟΣ,1
4181,2594,ΜΑΥΡΟΥΔΗΣ,1
4182,7800,ΜΑΧΑ,0
4183,2595,ΜΑΧΕΝΤΙΝ,1
4184,7801,ΜΑΧΗ,0
4185,7802,ΜΑΧΙΔΕ,0
4186,2596,ΜΑΧΜΟΥΝΤ,1
4187,2597,ΜΑΧΜΟΥΤ,1
4188,2598,ΜΑΧΡΑΜ,1
4189,2600,ΜΓΚΕΡ,1
4190,2410,ΜΕ,1
4191,2601,ΜΕΓΑΚΛΗΣ,1
4192,2602,ΜΕΓΑΡΧΗΣ,1
4193,7803,ΜΕΓΚΗ,0
4194,7804,ΜΕΓΚΙ,0
4195,7805,ΜΕΓΚΙΤΑ,0
4196,7806,ΜΕΔΕΑ,0
4197,7807,ΜΕΔΙΕ,0
4198,2603,ΜΕΘΟΔΙΟΣ,1
4199,7808,ΜΕΛΑΜΑ,0
4200,7809,ΜΕΛΑΝΑ,0
4201,2604,ΜΕΛΑΝΔΡΟΣ,1
4202,7810,ΜΕΛΑΝΗ,0
4203,7811,ΜΕΛΑΝΘΗ,0
4204,7812,ΜΕΛΑΝΘΙΑ,0
4205,7813,ΜΕΛΑΝΙΑ,0
4206,7814,ΜΕΛΑΧΡΙΝΗ,0
4207,2605,ΜΕΛΑΧΡΟΙΝΗ,1
4208,7816,ΜΕΛΑΧΡΟΙΝΗΕΙΡΗΝΗ,0
4209,7819,ΜΕΛΑΧΡΩ,0
4210,7820,ΜΕΛΕΚ,0
4211,7821,ΜΕΛΕΚΟΥΕ,0
4212,7822,ΜΕΛΕΝΙΑ,0
4213,2606,ΜΕΛΕΤΙΟΣ,1
4214,7823,ΜΕΛΗ,0
4215,7824,ΜΕΛΙΑ,0
4216,7825,ΜΕΛΙΑΝΝΑ,0
4217,7827,ΜΕΛΙΔΟΝΑ,0
4218,2607,ΜΕΛΙΝΑ,1
4219,7835,ΜΕΛΙΝΤΑ,0
4220,2608,ΜΕΛΙΟΣ,1
4221,7836,ΜΕΛΙΣΑ,0
4222,7837,ΜΕΛΙΣΙΑΝΗ,0
4223,7838,ΜΕΛΙΣΣΑ,0
4224,7839,ΜΕΛΙΣΣΙΑΝΗ,0
4225,7840,ΜΕΛΙΣΣΙΝΗ,0
4226,2609,ΜΕΛΙΣΣΙΝΟΣ,1
4227,7841,ΜΕΛΙΤΑ,0
4228,7842,ΜΕΛΙΤΖΑΝΙ,0
4229,7843,ΜΕΛΙΤΣΑ,0
4230,7844,ΜΕΛΙΧΑ,0
4231,7845,ΜΕΛΚΑ,0
4232,2610,ΜΕΛΝΤΙΑΝ,1
4233,7846,ΜΕΛΠΟΛΕΝΗ,0
4234,2611,ΜΕΛΠΟΜΕΝΗ,1
4235,7847,ΜΕΛΠΟΜΕΝΗ,0
4236,7848,ΜΕΛΠΟΜΕΝΗΜΕΛΙΝΑ,0
4237,7849,ΜΕΛΠΩ,0
4238,7850,ΜΕΛΠΩΜΕΝΗ,0
4239,2612,ΜΕΛΣΗ,1
4240,7851,ΜΕΛΩΔΙΑ,0
4241,7852,ΜΕΜΕΖΙΝΤΑ,0
4242,2613,ΜΕΜΕΤ,1
4243,2614,ΜΕΜΕΤΡΙΤΒΑΝ,1
4244,2615,ΜΕΝΑΝΔΡΟΣ,1
4245,7853,ΜΕΝΕΞΕ,0
4246,7854,ΜΕΝΕΞΙΑ,0
4247,7855,ΜΕΝΤΕΑ,0
4248,2619,ΜΕΝΤΙ,1
4249,7856,ΜΕΝΤΙΚΟ,0
4250,2620,ΜΕΝΤΟΡ,1
4251,7857,ΜΕΝΤΟΥΧΑ,0
4252,7858,ΜΕΡΑΛ,0
4253,2621,ΜΕΡΑΜΠ,1
4254,2622,ΜΕΡΑΜΠΙ,1
4255,7859,ΜΕΡΕΜΕ,0
4256,2623,ΜΕΡΕΤ,1
4257,7934,ΜΕΡΘΕΔΕΣ,0
4258,7860,ΜΕΡΙ,0
4259,7861,ΜΕΡΙΕΜ,0
4260,7862,ΜΕΡΙΛΥΝ,0
4261,7863,ΜΕΡΙΤΑ,0
4262,7864,ΜΕΡΙΤΖΑΝΗ,0
4263,2624,ΜΕΡΚΟΥΡΙΟΣ,1
4264,2625,ΜΕΡΟΖ,1
4265,7865,ΜΕΡΟΠΗ,0
4266,2626,ΜΕΡΟΥΖΑΝ,1
4267,7866,ΜΕΡΟΥΣΕ,0
4268,7867,ΜΕΡΡΩΠΗ,0
4269,7868,ΜΕΡΣΙΑ,0
4270,7870,ΜΕΡΣΙΝΑ,0
4271,7871,ΜΕΡΣΙΝΗ,0
4272,7872,ΜΕΡΣΟΥΛΑ,0
4273,7873,ΜΕΡΤΖΑΝΗ,0
4274,2627,ΜΕΡΤΖΑΝΗΣ,1
4275,7874,ΜΕΡΤΖΑΝΙΩ,0
4276,7875,ΜΕΡΤΖΙΑΝΙΩ,0
4277,7876,ΜΕΡΤΣΑΝΗ,0
4278,7877,ΜΕΡΤΣΕΤΑ,0
4279,7878,ΜΕΡΩΠΗ,0
4280,2628,ΜΕΣΟΥΤ,1
4281,7879,ΜΕΤΑΜΟΡΦΗ,0
4282,7880,ΜΕΤΑΜΟΡΦΩ,0
4283,7881,ΜΕΤΑΞΑ,0
4284,2629,ΜΕΤΑΞΑΣ,1
4285,7882,ΜΕΤΑΞΕΝΙΑ,0
4286,7883,ΜΕΤΑΞΙΑ,0
4287,2630,ΜΕΤΑΞΟΥΛΑ,1
4288,7884,ΜΕΤΑΞΩ,0
4289,2631,ΜΕΤΖΙΤ,1
4290,2632,ΜΕΤΗΝ,1
4291,2633,ΜΕΤΙΝ,1
4292,2634,ΜΕΧΜΕΤ,1
4293,2635,ΜΕΧΜΕΤΑΛΗ,1
4294,2636,ΜΕΧΤΙΚΟΥΛΙ,1
4295,7885,ΜΖΕΚΑΛΑ,0
4296,7886,ΜΖΙΑ,0
4297,7887,ΜΗΓΔΑΛΙΝΗ,0
4298,7888,ΜΗΔΕΙΑ,0
4299,2637,ΜΗΔΕΙΑ,1
4300,7889,ΜΗΛΙΑ,0
4301,7890,ΜΗΛΙΑΑΙΜΙΛΙΑ,0
4302,7891,ΜΗΛΙΑΝΘΗ,0
4303,7892,ΜΗΛΙΔΑ,0
4304,7893,ΜΗΛΙΤΣΑ,0
4305,7894,ΜΗΛΙΩ,0
4306,2638,ΜΗΛΤΙΑΔΗΣ,1
4307,7895,ΜΗΝΑ,0
4308,7896,ΜΗΝΕΒΕΡ,0
4309,7897,ΜΗΝΟΔΩΡΑ,0
4310,7898,ΜΗΡΤΖΑΝΗ,0
4311,2642,ΜΗΤΑΚΟΣ,1
4312,7899,ΜΗΤΡΑ,0
4313,7900,ΜΗΤΡΟΔΩΡΑ,0
4314,7901,ΜΗΤΡΟΥΣΑ,0
4315,7902,ΜΗΤΡΟΦΑΝ,0
4316,2643,ΜΗΤΡΟΦΑΝΗΣ,1
4317,2644,ΜΗΤΡΟΦΑΝΟΣ,1
4318,2645,ΜΗΤΣΟΣ,1
4319,7903,ΜΗΧΑΛΙΑ,0
4320,2646,ΜΙΓΔΑΛΗΣ,1
4321,7904,ΜΙΓΚΑΛΙ,0
4322,2647,ΜΙΓΚΕΛ,1
4323,7905,ΜΙΓΚΕΛΑ,0
4324,7906,ΜΙΓΚΕΝΑ,0
4325,7907,ΜΙΓΚΛΕΝΑ,0
4326,2648,ΜΙΓΚΡΑΝ,1
4327,2649,ΜΙΙΧΑΗΛ,1
4328,7908,ΜΙΚΑΕΛΑ,0
4329,2651,ΜΙΚΑΙΕΛ,1
4330,2652,ΜΙΚΑΙΛ,1
4331,2653,ΜΙΚΕΛ,1
4332,2654,ΜΙΚΕΛΙΑΝ,1
4333,2655,ΜΙΚΗΣ,1
4334,2656,ΜΙΚΛΟΒΑΝ,1
4335,7909,ΜΙΚΡΟΥΛΑ,0
4336,2657,ΜΙΚΧΕΙΛ,1
4337,7910,ΜΙΛΑΔΑ,0
4338,2658,ΜΙΛΑΝΤΙΝ,1
4339,2659,ΜΙΛΕΝ,1
4340,7911,ΜΙΛΕΝΑ,0
4341,2660,ΜΙΛΕΝΚΟ,1
4342,7912,ΜΙΛΙΑ,0
4343,7913,ΜΙΛΙΑΝΝΑ,0
4344,7914,ΜΙΛΙΤΣΑ,0
4345,7915,ΜΙΛΟΣΑΝΑ,0
4346,2661,ΜΙΛΤΙΑΔΔΗΣ,1
4347,2662,ΜΙΛΤΙΑΔΗ,1
4348,2664,ΜΙΛΤΙΑΔΗΣΓΑΒΡΙΗΛ,1
4349,7916,ΜΙΛΤΟΣ,0
4350,2667,ΜΙΛΤΟΣ,1
4351,7917,ΜΙΛΤΩ,0
4352,7918,ΜΙΜΙΚΑ,0
4353,2671,ΜΙΜΙΚΟΣ,1
4354,7919,ΜΙΜΟΖΑ,0
4355,7920,ΜΙΝΑΒΕΡΕ,0
4356,7921,ΜΙΝΑΔΩΡΑ,0
4357,2672,ΜΙΝΑΣ,1
4358,7922,ΜΙΝΕ,0
4359,2673,ΜΙΝΕΛΑ,1
4360,7923,ΜΙΝΙΚΑ,0
4361,7924,ΜΙΝΚΑ,0
4362,2674,ΜΙΝΟ,1
4363,7925,ΜΙΝΤΙΧΑ,0
4364,7926,ΜΙΟΑΡΑ,0
4365,2675,ΜΙΡΑΜΑΝ,1
4366,7927,ΜΙΡΑΝΤΑ,0
4367,2676,ΜΙΡΑΣ,1
4368,7928,ΜΙΡΒΕΤ,0
4369,2677,ΜΙΡΓΙΑΝ,1
4370,7929,ΜΙΡΓΙΑΝΑ,0
4371,2678,ΜΙΡΓΚΕΝ,1
4372,2679,ΜΙΡΙΑΝ,1
4373,7931,ΜΙΡΙΑΝΑ,0
4374,7932,ΜΙΡΙΕΤΑ,0
4375,2680,ΜΙΡΟΝΑ,1
4376,7933,ΜΙΡΟΠΕ,0
4377,2681,ΜΙΡΟΣΛΑΒ,1
4378,7935,ΜΙΡΟΣΛΑΒΑ,0
4379,7936,ΜΙΡΣΙΓΙΕ,0
4380,2682,ΜΙΡΣΙΝ,1
4381,2683,ΜΙΡΤΖΑΝ,1
4382,7937,ΜΙΡΤΣΑ,0
4383,2684,ΜΙΡΤΣΕΑ,1
4384,7938,ΜΙΡΤΣΕΤΑ,0
4385,2685,ΜΙΣΑΗΛ,1
4386,8500,ΜΙΣΕΛ,0
4387,7939,ΜΙΣΕΛΑ,0
4388,2686,ΜΙΣΕΛΤΕΟΝΤΟΡ,1
4389,7940,ΜΙΣΕΡΙΕΝ,0
4390,7941,ΜΙΤΑ,0
4391,2687,ΜΙΤΕΡ,1
4392,2688,ΜΙΤΙΑ,1
4393,2689,ΜΙΤΡΙ,1
4394,2690,ΜΙΤΣΟ,1
4395,2691,ΜΙΦΙΤ,1
4396,2692,ΜΙΦΤΑΡ,1
4397,7945,ΜΙΧΑΕΛΛΑ,0
4398,2693,ΜΙΧΑΗΚ,1
4399,7946,ΜΙΧΑΗΛ,0
4400,7947,ΜΙΧΑΗΛΑ,0
4401,2695,ΜΙΧΑΗΛΑΓΓΕΛΟΣ,1
4402,7948,ΜΙΧΑΗΛΙΑ,0
4403,2696,ΜΙΧΑΗΛΙΩΑΝΝΗΣ,1
4404,2697,ΜΙΧΑΗΛΝΕΣΤΩΡ,1
4405,2715,ΜΙΧΑΛ,1
4406,2716,ΜΙΧΑΛΑΚΗ,1
4407,2717,ΜΙΧΑΛΑΚΗΣ,1
4408,2718,ΜΙΧΑΛΑΚΙ,1
4409,2719,ΜΙΧΑΛΗΛ,1
4410,2720,ΜΙΧΑΛΗΣ,1
4411,2721,ΜΙΧΑΛΗΣΑΓΑΘΑΓΓΕΛΟΣ,1
4412,7949,ΜΙΧΑΛΙΤΣΑ,0
4413,2722,ΜΙΧΑΛΛΑΚ,1
4414,7950,ΜΙΧΑΝΕ,0
4415,2723,ΜΙΧΑΤ,1
4416,2724,ΜΙΧΕΙΛ,1
4417,2725,ΜΙΧΟ,1
4418,2726,ΜΙΧΟΣ,1
4419,7951,ΜΟΔΕΣΤΟΥΛΑ,0
4420,7952,ΜΟΝΑΛΙΖΑ,0
4421,1469,ΜΟΝΑΧΟΣΕΥΔΟΚΙΜΟΣ,1
4422,7953,ΜΟΝΕΜΒΑΣΙΑ,0
4423,2728,ΜΟΝΙΚΑ,1
4424,7955,ΜΟΝΙΚΑΑΝΝΕΛΙΖΕ,0
4425,7956,ΜΟΝΤΑ,0
4426,2729,ΜΟΝΤΗ,1
4427,2730,ΜΟΝΤΙ,1
4428,2731,ΜΟΝΤΟΥ,1
4429,2732,ΜΟΡΔΟΧΑΙ,1
4430,7957,ΜΟΡΕΤΑ,0
4431,2733,ΜΟΡΙΣ,1
4432,7958,ΜΟΡΦΗ,0
4433,2734,ΜΟΡΦΗΣ,1
4434,7959,ΜΟΡΦΙΛΗ,0
4435,7960,ΜΟΡΦΟΥΛΑ,0
4436,7961,ΜΟΡΦΩ,0
4437,2735,ΜΟΣΕΣ,1
4438,7962,ΜΟΣΚΑ,0
4439,7963,ΜΟΣΦΟΥΛΑ,0
4440,7964,ΜΟΣΧΑ,0
4441,7965,ΜΟΣΧΟΒΙΑ,0
4442,7966,ΜΟΣΧΟΚΑΡ,0
4443,7967,ΜΟΣΧΟΚΑΡΦΕΝΙΑ,0
4444,7968,ΜΟΣΧΟΚΑΡΦΩ,0
4445,2736,ΜΟΣΧΟΠΟΥΛΟΣ,1
4446,7969,ΜΟΣΧΟΥΛΑ,0
4447,7970,ΜΟΣΧΩ,0
4448,2740,ΜΟΥΑΡΕΜ,1
4449,2741,ΜΟΥΒΕΤΖΕΛ,1
4450,2742,ΜΟΥΖΑΦΕΡ,1
4451,2743,ΜΟΥΜΗΝ,1
4452,2744,ΜΟΥΜΙΝ,1
4453,7971,ΜΟΥΜΙΝΕ,0
4454,2745,ΜΟΥΜΙΝΙΤΑ,1
4455,7972,ΜΟΥΝΕΒΕΡ,0
4456,2746,ΜΟΥΝΙΡ,1
4457,2747,ΜΟΥΝΤΑΣΑΡ,1
4458,2748,ΜΟΥΡΑΤ,1
4459,3195,ΜΟΥΡΑΤΗΣ,1
4460,2749,ΜΟΥΡΑΤΙΟΣ,1
4461,7973,ΜΟΥΡΒΕΙ,0
4462,7974,ΜΟΥΡΒΕΤ,0
4463,2750,ΜΟΥΡΙΕΛ,1
4464,2752,ΜΟΥΡΜΑΝ,1
4465,7975,ΜΟΥΣΑ,0
4466,2753,ΜΟΥΣΑ,1
4467,2754,ΜΟΥΣΕΓ,1
4468,2755,ΜΟΥΣΕΓΚ,1
4469,2756,ΜΟΥΣΕΝΤΙΝ,1
4470,7976,ΜΟΥΣΚΑΡΦΕΝΙΑ,0
4471,2757,ΜΟΥΣΤΑΝ,1
4472,2758,ΜΟΥΣΤΑΦΑ,1
4473,2759,ΜΟΥΣΤΑΦΑΜΕΧΜΕΤ,1
4474,2760,ΜΟΥΣΤΑΦΑΣ,1
4475,2761,ΜΟΥΤΖΕΙΤ,1
4476,2762,ΜΟΥΧΑΡΕΜ,1
4477,2763,ΜΟΥΧΑΡΡΕΜ,1
4478,2764,ΜΟΧΑΜΑΝΤ,1
4479,2765,ΜΟΧΑΜΕΔ,1
4480,2771,ΜΟΧΑΜΕΤ,1
4481,2772,ΜΟΧΑΜΜΑΝΤΝΑΖΙΡ,1
4482,2773,ΜΟΧΑΜΜΟΥΔ,1
4483,2774,ΜΠΑΓΙΑΖ,1
4484,7977,ΜΠΑΓΙΑΝ,0
4485,2775,ΜΠΑΓΙΕΖΙΝΤ,1
4486,2776,ΜΠΑΓΚΡΑΤ,1
4487,2777,ΜΠΑΓΚΧΕΡ,1
4488,7978,ΜΠΑΙΡΑΚΤΑΡΙΔΟΥ,0
4489,2778,ΜΠΑΙΡΑΜ,1
4490,7979,ΜΠΑΙΣΕ,0
4491,2781,ΜΠΑΚΕΡ,1
4492,2782,ΜΠΑΚΙ,1
4493,2783,ΜΠΑΜΠΑΛΕ,1
4494,2784,ΜΠΑΜΠΚΕΝ,1
4495,2785,ΜΠΑΝΟΥΣ,1
4496,2786,ΜΠΑΡΓΙΑΜ,1
4497,2787,ΜΠΑΡΔΟΚ,1
4498,7980,ΜΠΑΡΕΣΑ,0
4499,7981,ΜΠΑΡΕΣΕ,0
4500,2788,ΜΠΑΡΙ,1
4501,7982,ΜΠΑΡΙΕ,0
4502,5605,ΜΠΑΡΜΠΑΡΑ,0
4503,2789,ΜΠΑΡΝΤ,1
4504,2790,ΜΠΑΡΝΤΙΛ,1
4505,2791,ΜΠΑΡΝΤΟΚ,1
4506,7983,ΜΠΑΡΝΤΟΣΕ,0
4507,2792,ΜΠΑΡΝΤΧΟΥΛ,1
4508,2793,ΜΠΑΣΕΜ,1
4509,2794,ΜΠΑΣΙΛ,1
4510,2795,ΜΠΑΣΙΡ,1
4511,2796,ΜΠΑΣΚΙΜ,1
4512,2797,ΜΠΑΣΣΑΡ,1
4513,2798,ΜΠΑΣΧΚΙΜ,1
4514,2799,ΜΠΑΦΚΙΑ,1
4515,7984,ΜΠΑΧΑΡ,0
4516,2800,ΜΠΑΧΡΑΜ,1
4517,2801,ΜΠΑΧΡΗ,1
4518,2802,ΜΠΑΧΡΙ,1
4519,7985,ΜΠΑΧΡΙΕ,0
4520,2803,ΜΠΕΑΜΕ,1
4521,2804,ΜΠΕΑΜΙΝ,1
4522,7987,ΜΠΕΑΤΑ,0
4523,7986,ΜΠΕΑΤΑΕΝΤΙΤ,0
4524,8970,ΜΠΕΑΤΡ,0
4525,7989,ΜΠΕΑΤΡΙΤΣΕ,0
4526,7990,ΜΠΕΓΙΑΖΕ,0
4527,7991,ΜΠΕΓΙΕ,0
4528,7992,ΜΠΕΔΡΙΕ,0
4529,7993,ΜΠΕΔΡΙΤΕ,0
4530,7994,ΜΠΕΙΝΑ,0
4531,2805,ΜΠΕΚΤΑΣ,1
4532,2806,ΜΠΕΚΤΖΕΤ,1
4533,7995,ΜΠΕΛΑ,0
4534,7996,ΜΠΕΛΛΑ,0
4535,7997,ΜΠΕΛΟΥΣΕ,0
4536,7998,ΜΠΕΜΠΑ,0
4537,7999,ΜΠΕΜΠΕΚΑ,0
4538,2807,ΜΠΕΝΑΡΝΤ,1
4539,2808,ΜΠΕΝΙΑΜΙΝ,1
4540,2809,ΜΠΕΝΤΡΙ,1
4541,8000,ΜΠΕΝΤΡΙΕ,0
4542,2810,ΜΠΕΡΝΑΡΝΤ,1
4543,2811,ΜΠΕΡΝΤ,1
4544,2812,ΜΠΕΣΗΜ,1
4545,8001,ΜΠΕΣΙΑΝΑ,0
4546,2813,ΜΠΕΣΙΚΙ,1
4547,2814,ΜΠΕΣΙΜ,1
4548,2815,ΜΠΕΣΛΑΝ,1
4549,2816,ΜΠΕΣΝΙΚ,1
4550,8002,ΜΠΕΣΝΙΚΕ,0
4551,2817,ΜΠΕΤΑΣ,1
4552,8003,ΜΠΕΤΗ,0
4553,8004,ΜΠΕΤΡΙΕ,0
4554,8005,ΜΠΕΧΙΔΑ,0
4555,8006,ΜΠΕΧΙΕ,0
4556,2818,ΜΠΕΧΡΗ,1
4557,8007,ΜΠΙΑΝΚΑ,0
4558,8008,ΜΠΙΑΝΚΑΣΤΥΛΙΑΝΗ,0
4559,8009,ΜΠΙΓΙΑΝΑ,0
4560,8010,ΜΠΙΓΙΝΑ,0
4561,8011,ΜΠΙΖΟΥ,0
4562,8012,ΜΠΙΛΙΑΝΑ,0
4563,8013,ΜΠΙΛΣΕΝ,0
4564,2819,ΜΠΙΟΝΑΛΝΤ,1
4565,2820,ΜΠΙΡΟΛ,1
4566,2821,ΜΠΙΣΑΡΑ,1
4567,619,ΜΠΙΣΕΡΟΒ,1
4568,8014,ΜΠΛΑΝΚΑ,0
4569,2822,ΜΠΛΕΝΤΑΡ,1
4570,2823,ΜΠΛΕΝΤΙ,1
4571,2824,ΜΠΛΕΡΙΜ,1
4572,8015,ΜΠΛΕΡΙΝΑ,0
4573,8016,ΜΠΛΕΡΤΑ,0
4574,2825,ΜΠΟΓΔΑΝ,1
4575,8017,ΜΠΟΓΙΑΝΑ,0
4576,8018,ΜΠΟΓΚΛΑΡΚΑΙΑΝΤΙΚΟ,0
4577,8019,ΜΠΟΖΕΝΑΕΛΖΒΙΕΤΑ,0
4578,8020,ΜΠΟΖΗ,0
4579,8021,ΜΠΟΖΙΑ,0
4580,8022,ΜΠΟΖΙΑΝΑ,0
4581,2826,ΜΠΟΙ,1
4582,2827,ΜΠΟΚΟΡΟΣΕ,1
4583,8023,ΜΠΟΝΚΑ,0
4584,8024,ΜΠΟΡΖΙΛΟΚΕ,0
4585,2828,ΜΠΟΡΗΣ,1
4586,2829,ΜΠΟΡΙΣ,1
4587,2830,ΜΠΟΡΙΣΑΒ,1
4588,8025,ΜΠΟΡΚΑ,0
4589,2831,ΜΠΟΥΓΙΑΡ,1
4590,8026,ΜΠΟΥΚΟΥΡΙΕ,0
4591,2832,ΜΠΟΥΚΟΥΡΟΣ,1
4592,8027,ΜΠΟΥΚΟΥΡΟΣΕ,0
4593,2833,ΜΠΟΥΛΕΝΤ,1
4594,8028,ΜΠΟΥΛΚΑΒΟΥΛΑ,0
4595,8029,ΜΠΟΥΛΚΙΑΖΙ,0
4596,8030,ΜΠΟΥΜΠΟΥΛΙΝΑ,0
4597,8031,ΜΠΟΥΝΑΡ,0
4598,8032,ΜΠΟΥΡΜΠΟΥΚΕ,0
4599,2834,ΜΠΟΥΡΧΑΝ,1
4600,2835,ΜΠΟΥΤΖΑΡ,1
4601,2836,ΜΠΡΑΧΗΜ,1
4602,8033,ΜΠΡΕΝΤΑΡΟΖΑ,0
4603,5145,ΜΠΡΙΓΚΙΤΑ,0
4604,8034,ΜΠΡΙΚΕΛΑ,0
4605,8035,ΜΠΡΙΚΕΝΑ,0
4606,8036,ΜΠΡΙΣΕΛΝΤΑ,0
4607,8037,ΜΠΡΙΣΙΛΝΤΑ,0
4608,8038,ΜΠΡΟΥΝΙΛΔΑ,0
4609,8039,ΜΠΡΟΥΝΙΛΝΤΑ,0
4610,8040,ΜΠΡΟΥΝΙΛΤΑ,0
4611,2837,ΜΠΡΟΥΝΟ,1
4612,8041,ΜΡΙΑ,0
4613,8042,ΜΥΓΔΑΛΗΝΗ,0
4614,8043,ΜΥΓΔΑΛΙΑ,0
4615,8044,ΜΥΖΕΓΙΕΝ,0
4616,2838,ΜΥΚΕΡΕΜ,1
4617,8045,ΜΥΝΟΔΩΡΑ,0
4618,8046,ΜΥΡΑΝΤΑ,0
4619,8047,ΜΥΡΕΜ,0
4620,2839,ΜΥΡΙΑΜ,1
4621,2840,ΜΥΡΙΑΝΘΗΣ,1
4622,2841,ΜΥΡΟ,1
4623,8048,ΜΥΡΟΠΗ,0
4624,8049,ΜΥΡΟΣΛΑΒΑ,0
4625,8050,ΜΥΡΟΥΛΛΑ,0
4626,8054,ΜΥΡΣΙΝΑ,0
4627,2842,ΜΥΡΣΙΝΗ,1
4628,8056,ΜΥΡΣΙΝΗΑΝΑΣΤΑΣΙΑ,0
4629,8061,ΜΥΡΣΥΝΗ,0
4630,8062,ΜΥΡΤΕΖΑΝ,0
4631,8063,ΜΥΡΤΟΥΛΑ,0
4632,2843,ΜΥΡΤΩ,1
4633,8065,ΜΥΡΤΩΑΙΚΑΤΕΡΙΝΗ,0
4634,8066,ΜΥΡΤΩΔΗΜΗΤΡΑ,0
4635,8067,ΜΥΡΤΩΕΥΣΤΡΑΤΙΑ,0
4636,8068,ΜΥΡΤΩΚΑΛΛΙΟΠΗ,0
4637,2844,ΜΥΡΩΔΗΣ,1
4638,2845,ΜΥΡΩΝ,1
4639,2846,ΜΥΦΙΤ,1
4640,2847,ΜΧΙΤΑΡ,1
4641,2848,ΜΩΑΜΕΘ,1
4642,2670,ΜΩΥΣ,1
4643,2849,ΜΩΥΣΗΣ,1
4644,2851,ΜΩΧΑΜΕΝΤ,1
4645,2852,ΜΩΧΑΜΕΤ,1
4646,2853,ΜΩΧΑΜΕΤΤΑΙΣΙΡ,1
4647,2854,ΜΩΧΑΡΕΜ,1
4648,2850,ΜΩΧΙΑΣΙΝ,1
4649,2856,ΝΑΒΙΝΤ,1
4650,8076,ΝΑΔΕΣΔΑ,0
4651,8077,ΝΑΔΙΑ,0
4652,8078,ΝΑΔΚΑ,0
4653,8079,ΝΑΖΑΡ,0
4654,8080,ΝΑΖΑΡΕΤ,0
4655,8081,ΝΑΖΕ,0
4656,8085,ΝΑΖΗΡΙΑ,0
4657,8086,ΝΑΖΙΑ,0
4658,8087,ΝΑΖΙΑΝΖΙΝΗ,0
4659,8088,ΝΑΖΙΚ,0
4660,8089,ΝΑΖΙΚΟ,0
4661,8090,ΝΑΖΙΜΕ,0
4662,8091,ΝΑΖΙΦΕ,0
4663,8092,ΝΑΖΛΗ,0
4664,8093,ΝΑΖΛΟΥ,0
4665,2857,ΝΑΖΜΗ,1
4666,2858,ΝΑΖΜΙ,1
4667,8094,ΝΑΖΜΙΑ,0
4668,8095,ΝΑΖΜΙΕ,0
4669,2859,ΝΑΖΜΙΕ,1
4670,2860,ΝΑΗΜ,1
4671,8096,ΝΑΗΡΑ,0
4672,8097,ΝΑΘΑΛΕΙΑ,0
4673,8098,ΝΑΘΑΛΙΑ,0
4674,2861,ΝΑΘΑΝ,1
4675,2862,ΝΑΘΑΝΑΗΛ,1
4676,2863,ΝΑΙΛ,1
4677,2864,ΝΑΙΜ,1
4678,8099,ΝΑΙΜΕ,0
4679,8100,ΝΑΙΝΤΕ,0
4680,8101,ΝΑΙΡΑ,0
4681,2865,ΝΑΙΡΑ,1
4682,2866,ΝΑΙΡΙ,1
4683,2867,ΝΑΙΤΙ,1
4684,2868,ΝΑΚΕ,1
4685,2869,ΝΑΚΟΣ,1
4686,8102,ΝΑΛΙΑΝ,0
4687,2870,ΝΑΜΠΙΛ,1
4688,8103,ΝΑΜΠΟΥΛΣΙ,0
4689,8104,ΝΑΝΑ,0
4690,8105,ΝΑΝΔΙΕ,0
4691,8106,ΝΑΝΟΚΑ,0
4692,8107,ΝΑΝΟΥΛΗ,0
4693,8108,ΝΑΝΟΥΛΙ,0
4694,8109,ΝΑΝΣΥΔΗΜΗΤΡΑ,0
4695,2871,ΝΑΝΤΕΖΝΑ,1
4696,8110,ΝΑΝΤΕΖΝΑ,0
4697,2872,ΝΑΝΤΕΖΝΤΑ,1
4698,2873,ΝΑΝΤΕΡ,1
4699,8114,ΝΑΝΤΙΑ,0
4700,8115,ΝΑΝΤΙΑΜΑΡΙΑ,0
4701,8116,ΝΑΝΤΙΓΙΑ,0
4702,8117,ΝΑΝΤΙΕΖΝΤΑ,0
4703,8118,ΝΑΝΤΙΝΑ,0
4704,8119,ΝΑΝΤΙΡ,0
4705,8120,ΝΑΝΤΡΙΕ,0
4706,2874,ΝΑΟΥΜ,1
4707,2875,ΝΑΟΥΜΑ,1
4708,8121,ΝΑΟΥΜΑ,0
4709,8122,ΝΑΟΥΜΗ,0
4710,2876,ΝΑΟΥΜΗΣ,1
4711,8123,ΝΑΟΥΝΚΕ,0
4712,2877,ΝΑΠΟΛΕΩΝ,1
4713,8124,ΝΑΡΑ,0
4714,8125,ΝΑΡΓΚΙΖ,0
4715,8126,ΝΑΡΓΚΙΖΕΛ,0
4716,8127,ΝΑΡΙΑ,0
4717,2878,ΝΑΡΙΜΑΝ,1
4718,8128,ΝΑΡΙΝΕ,0
4719,2879,ΝΑΡΙΝΤΕΡ,1
4720,2880,ΝΑΡΚΙΣΣΟΣ,1
4721,2881,ΝΑΡΝΤΗ,1
